rally,ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db
17,2.0,00:07:48,14043.0,9,8,B,2,長球,,,1.0,9.0,717.0,698.0,1.0,6,784.0,439.0,,,,,9,708.0,686.0,8,609.0,453.0,0
17,3.0,00:07:49,14063.0,9,8,A,2,切球,1.0,,1.0,6.0,784.0,439.0,2.0,7,751.0,573.0,,,,,8,700.0,453.0,8,688.0,640.0,0
17,4.0,00:07:49,14082.0,9,8,B,2,放小球,,,2.0,7.0,751.0,573.0,2.0,6,820.0,487.0,,,,,8,724.0,607.0,8,700.0,453.0,0
17,5.0,00:07:50,14114.0,9,8,A,2,放小球,,1.0,2.0,6.0,820.0,487.0,2.0,1,823.0,559.0,,,,,6,789.0,477.0,8,650.0,600.0,0
17,6.0,00:07:51,14142.0,9,8,B,3,勾球,,,2.0,1.0,823.0,559.0,2.0,7,638.0,542.0,掛網,對手掛網,A,,1,782.0,566.0,8,724.0,470.0,0
18,1.0,00:08:07,14624.0,9,9,A,1,發長球,,,2.0,,,,1.0,9,456.0,693.0,,,,,8,650.0,460.0,8,487.0,631.0,0
18,2.0,00:08:10,14689.0,9,9,B,2,殺球,,,1.0,9.0,456.0,693.0,2.0,8,753.0,451.0,,,,,9,451.0,698.0,8,592.0,463.0,0
18,3.0,00:08:10,14707.0,9,9,A,2,擋小球,,1.0,2.0,8.0,753.0,451.0,2.0,7,621.0,561.0,,,,,8,600.0,465.0,8,542.0,655.0,0
18,4.0,00:08:11,14735.0,9,9,B,2,挑球,,,2.0,7.0,621.0,561.0,1.0,4,792.0,432.0,,,,,7,583.0,583.0,8,616.0,453.0,0
18,5.0,00:08:12,14775.0,9,9,A,2,長球,,1.0,1.0,4.0,792.0,432.0,1.0,9,652.0,686.0,,,,,9,751.0,424.0,8,648.0,616.0,0
18,6.0,00:08:14,14816.0,9,9,B,2,殺球,,,1.0,9.0,652.0,686.0,2.0,5,472.0,456.0,,,,,8,664.0,667.0,8,619.0,451.0,0
18,7.0,00:08:14,14829.0,9,9,A,2,擋小球,,,2.0,5.0,472.0,456.0,1.0,2,451.0,564.0,,,,,8,595.0,460.0,8,636.0,667.0,0
18,8.0,00:08:15,14857.0,9,9,B,2,撲球,,1.0,1.0,2.0,451.0,564.0,1.0,8,592.0,468.0,,,,,7,472.0,590.0,5,508.0,453.0,0
18,9.0,00:08:16,14868.0,9,9,A,2,防守回抽,,1.0,1.0,8.0,592.0,468.0,1.0,7,573.0,585.0,,,,,8,566.0,468.0,7,506.0,588.0,0
18,10.0,00:08:16,14882.0,9,9,B,3,放小球,,,1.0,7.0,573.0,585.0,2.0,5,424.0,487.0,對手落地致勝,落地致勝,B,,8,568.0,595.0,8,576.0,463.0,0
19,1.0,00:08:43,15690.0,10,9,B,1,發短球,,1.0,2.0,,,,2.0,8,640.0,492.0,,,,,8,588.0,592.0,8,729.0,453.0,0
19,2.0,00:08:44,15713.0,10,9,A,2,放小球,,1.0,2.0,8.0,640.0,492.0,2.0,2,415.0,556.0,,,,,8,652.0,475.0,8,609.0,619.0,0
19,3.0,00:08:45,15739.0,10,9,B,2,放小球,,1.0,2.0,2.0,415.0,556.0,2.0,1,410.0,513.0,,,,,2,448.0,571.0,8,595.0,470.0,0
19,4.0,00:08:46,15767.0,10,9,A,2,挑球,,,2.0,1.0,410.0,513.0,1.0,4,360.0,691.0,,,,,1,458.0,506.0,7,494.0,571.0,0
19,5.0,00:08:47,15807.0,10,9,B,2,殺球,1.0,,1.0,4.0,360.0,691.0,2.0,1,441.0,444.0,,,,,8,432.0,676.0,8,568.0,470.0,0
19,6.0,00:08:47,15823.0,10,9,A,2,擋小球,,,2.0,1.0,441.0,444.0,2.0,7,508.0,566.0,,,,,5,516.0,444.0,6,398.0,679.0,0
19,7.0,00:08:49,15857.0,10,9,B,2,放小球,,1.0,2.0,7.0,508.0,566.0,2.0,7,607.0,501.0,,,,,7,530.0,571.0,8,597.0,448.0,0
19,8.0,00:08:49,15884.0,10,9,A,2,挑球,,,2.0,7.0,607.0,501.0,1.0,4,396.0,688.0,,,,,7,664.0,506.0,7,592.0,585.0,0
19,9.0,00:08:51,15926.0,10,9,B,3,長球,1.0,,1.0,4.0,396.0,688.0,2.0,2,816.0,415.0,出界,對手出界,A,,8,470.0,674.0,8,597.0,468.0,0
20,1.0,00:09:07,16396.0,11,9,A,1,發長球,,,2.0,,,,1.0,3,796.0,705.0,,,,,8,607.0,460.0,8,712.0,636.0,0
20,2.0,00:09:09,16461.0,11,9,B,2,殺球,,,1.0,3.0,796.0,705.0,2.0,6,799.0,451.0,,,,,3,782.0,693.0,8,624.0,465.0,0
20,3.0,00:09:09,16473.0,11,9,A,2,擋小球,,1.0,2.0,6.0,799.0,451.0,2.0,7,756.0,564.0,,,,,8,628.0,465.0,5,777.0,681.0,0
20,4.0,00:09:10,16502.0,11,9,B,2,挑球,,,2.0,7.0,756.0,564.0,1.0,4,796.0,427.0,,,,,7,698.0,571.0,8,686.0,468.0,0
20,5.0,00:09:12,16549.0,11,9,A,2,殺球,1.0,,1.0,4.0,796.0,427.0,2.0,5,864.0,626.0,,,,,9,748.0,427.0,8,664.0,616.0,0
20,6.0,00:09:12,16566.0,11,9,B,3,防守回挑,,,2.0,5.0,864.0,626.0,2.0,2,861.0,424.0,出界,對手出界,A,,5,789.0,626.0,9,756.0,432.0,0
21,1.0,00:10:21,18629.0,12,9,A,1,發長球,,,2.0,,,,1.0,9,436.0,698.0,,,,,8,645.0,458.0,8,489.0,628.0,0
21,2.0,00:10:23,18694.0,12,9,B,3,長球,,,1.0,9.0,436.0,698.0,2.0,2,806.0,417.0,出界,對手出界,A,,9,456.0,686.0,8,595.0,463.0,0
22,1.0,00:10:44,19312.0,12,10,A,1,發長球,,,2.0,,,,1.0,9,705.0,693.0,,,,,8,602.0,460.0,8,715.0,633.0,0
22,2.0,00:10:46,19373.0,12,10,B,2,切球,,,1.0,9.0,705.0,693.0,2.0,6,811.0,475.0,,,,,9,688.0,696.0,8,612.0,446.0,0
22,3.0,00:10:47,19402.0,12,10,A,2,放小球,,1.0,2.0,6.0,811.0,475.0,2.0,7,708.0,576.0,,,,,8,763.0,475.0,8,662.0,631.0,0
22,4.0,00:10:48,19429.0,12,10,B,2,推球,,,2.0,7.0,708.0,576.0,1.0,3,489.0,434.0,,,,,7,655.0,585.0,8,684.0,460.0,0
22,5.0,00:10:49,19461.0,12,10,A,2,過度切球,,,1.0,3.0,489.0,434.0,2.0,2,415.0,580.0,,,,,5,525.0,441.0,8,602.0,624.0,0
22,6.0,00:10:49,19480.0,12,10,B,2,放小球,,1.0,2.0,2.0,415.0,580.0,2.0,1,441.0,496.0,,,,,8,501.0,607.0,8,571.0,448.0,0
22,7.0,00:10:50,19510.0,12,10,A,2,挑球,,,2.0,1.0,441.0,496.0,1.0,3,765.0,693.0,,,,,5,477.0,492.0,8,544.0,607.0,0
22,8.0,00:10:52,19555.0,12,10,B,2,長球,,,1.0,3.0,765.0,693.0,1.0,3,468.0,429.0,,,,,8,684.0,684.0,8,624.0,475.0,0
22,9.0,00:10:54,19604.0,12,10,A,2,長球,,,1.0,3.0,468.0,429.0,1.0,8,460.0,664.0,,,,,3,501.0,432.0,8,602.0,616.0,0
22,10.0,00:10:55,19635.0,12,10,B,2,點扣,1.0,,1.0,8.0,460.0,664.0,2.0,5,506.0,477.0,,,,,8,484.0,652.0,8,580.0,448.0,0
22,11.0,00:10:55,19660.0,12,10,A,2,挑球,,,2.0,5.0,506.0,477.0,1.0,8,732.0,672.0,,,,,8,537.0,482.0,8,530.0,638.0,0
22,12.0,00:10:57,19696.0,12,10,B,2,殺球,,,1.0,8.0,732.0,672.0,2.0,6,823.0,444.0,,,,,8,684.0,655.0,8,607.0,448.0,0
22,13.0,00:10:57,19711.0,12,10,A,2,擋小球,,1.0,2.0,6.0,823.0,444.0,1.0,1,796.0,568.0,,,,,8,631.0,463.0,8,724.0,676.0,0
22,14.0,00:10:58,19738.0,12,10,B,3,勾球,,,1.0,1.0,796.0,568.0,2.0,5,415.0,492.0,對手落地致勝,落地致勝,B,,1,772.0,576.0,8,748.0,468.0,0
23,1.0,00:11:23,20486.0,13,10,B,1,發長球,,1.0,2.0,,,,,7,535.0,417.0,出界,對手出界,A,,8,638.0,604.0,8,556.0,460.0,0
24,1.0,00:11:35,20841.0,13,11,A,1,發長球,,,2.0,,,,1.0,9,494.0,688.0,,,,,8,652.0,460.0,8,499.0,626.0,0
24,2.0,00:11:37,20903.0,13,11,B,2,殺球,,,1.0,9.0,494.0,688.0,2.0,8,612.0,446.0,,,,,9,504.0,698.0,8,592.0,465.0,0
24,3.0,00:11:38,20920.0,13,11,A,2,擋小球,,1.0,2.0,8.0,612.0,446.0,1.0,6,456.0,592.0,,,,,8,576.0,460.0,8,552.0,662.0,0
24,4.0,00:11:38,20938.0,13,11,B,2,勾球,,1.0,1.0,6.0,456.0,592.0,2.0,2,765.0,496.0,,,,,8,501.0,600.0,8,571.0,448.0,0
24,5.0,00:11:39,20962.0,13,11,A,2,放小球,,1.0,2.0,2.0,765.0,496.0,2.0,7,688.0,568.0,,,,,8,727.0,489.0,8,571.0,614.0,0
24,6.0,00:11:40,20990.0,13,11,B,2,挑球,,,2.0,7.0,688.0,568.0,1.0,4,811.0,427.0,,,,,7,643.0,578.0,8,648.0,470.0,0
24,7.0,00:11:41,21028.0,13,11,A,2,長球,1.0,,1.0,4.0,811.0,427.0,1.0,9,760.0,696.0,,,,,8,724.0,444.0,8,660.0,607.0,0
24,8.0,00:11:43,21074.0,13,11,B,2,殺球,,,1.0,9.0,760.0,696.0,2.0,6,820.0,448.0,,,,,5,770.0,664.0,8,626.0,458.0,0
24,9.0,00:11:43,21088.0,13,11,A,2,擋小球,,1.0,2.0,6.0,820.0,448.0,2.0,1,799.0,552.0,,,,,8,626.0,456.0,5,768.0,664.0,0
24,10.0,00:11:44,21121.0,13,11,B,2,放小球,,,2.0,1.0,799.0,552.0,2.0,7,756.0,494.0,,,,,1,770.0,571.0,8,708.0,470.0,0
24,11.0,00:11:45,21147.0,13,11,A,2,挑球,,1.0,2.0,7.0,756.0,494.0,1.0,9,544.0,686.0,,,,,7,712.0,499.0,7,744.0,561.0,0
24,12.0,00:11:47,21208.0,13,11,B,2,殺球,,,1.0,9.0,544.0,686.0,2.0,5,472.0,446.0,,,,,8,561.0,662.0,8,612.0,465.0,0
24,13.0,00:11:48,21222.0,13,11,A,2,擋小球,,,2.0,5.0,472.0,446.0,1.0,2,410.0,559.0,,,,,8,547.0,458.0,8,559.0,664.0,0
24,14.0,00:11:48,21245.0,13,11,B,2,撲球,,1.0,1.0,2.0,410.0,559.0,2.0,8,568.0,460.0,,,,,2,460.0,576.0,8,564.0,463.0,0
24,15.0,00:11:49,21256.0,13,11,A,2,防守回抽,,1.0,2.0,8.0,568.0,460.0,1.0,2,427.0,590.0,,,,,8,573.0,456.0,2,417.0,580.0,0
24,16.0,00:11:49,21274.0,13,11,B,2,撲球,1.0,,1.0,2.0,427.0,590.0,2.0,8,609.0,448.0,,,,,8,492.0,597.0,8,568.0,451.0,0
24,17.0,00:11:50,21287.0,13,11,A,2,擋小球,,,2.0,8.0,609.0,448.0,1.0,7,616.0,583.0,,,,,8,588.0,451.0,8,496.0,612.0,0
24,18.0,00:11:51,21312.0,13,11,B,3,殺球,,,1.0,7.0,616.0,583.0,2.0,8,744.0,463.0,對手落地致勝,落地致勝,B,,7,624.0,571.0,8,600.0,453.0,0
25,1.0,00:12:16,22072.0,13,12,B,1,發短球,,1.0,2.0,,,,2.0,7,643.0,496.0,,,,,8,588.0,607.0,8,729.0,448.0,0
25,2.0,00:12:17,22096.0,13,12,A,2,挑球,,1.0,2.0,7.0,643.0,496.0,1.0,5,772.0,667.0,,,,,8,633.0,480.0,8,612.0,626.0,0
25,3.0,00:12:18,22126.0,13,12,B,2,後場抽平球,,,1.0,5.0,772.0,667.0,1.0,6,816.0,451.0,,,,,8,696.0,664.0,8,640.0,460.0,0
25,4.0,00:12:18,22145.0,13,12,A,2,過度切球,,1.0,1.0,6.0,816.0,451.0,2.0,1,818.0,576.0,,,,,8,686.0,465.0,8,681.0,626.0,0
25,5.0,00:12:19,22164.0,13,12,B,2,推球,,,2.0,1.0,818.0,576.0,1.0,6,811.0,448.0,,,,,8,751.0,597.0,8,732.0,463.0,0
25,6.0,00:12:20,22181.0,13,12,A,3,點扣,1.0,,1.0,6.0,811.0,448.0,2.0,7,540.0,542.0,掛網,對手掛網,B,,8,717.0,456.0,8,732.0,597.0,0
26,1.0,00:12:35,22635.0,14,12,B,1,發短球,,1.0,2.0,,,,2.0,5,436.0,472.0,,,,,8,636.0,604.0,8,554.0,456.0,0
26,2.0,00:12:36,22660.0,14,12,A,2,挑球,,,2.0,5.0,436.0,472.0,1.0,6,372.0,662.0,,,,,1,496.0,494.0,8,588.0,600.0,0
26,3.0,00:12:36,22687.0,14,12,B,2,殺球,1.0,,1.0,6.0,372.0,662.0,1.0,5,472.0,448.0,,,,,8,506.0,650.0,8,552.0,463.0,0
26,4.0,00:12:37,22704.0,14,12,A,2,勾球,,,1.0,5.0,472.0,448.0,2.0,1,799.0,568.0,,,,,5,516.0,460.0,8,460.0,662.0,0
26,5.0,00:12:38,22729.0,14,12,B,2,放小球,,,2.0,1.0,799.0,568.0,2.0,2,816.0,494.0,,,,,8,736.0,604.0,8,604.0,465.0,0
26,6.0,00:12:39,22756.0,14,12,A,2,推球,,1.0,2.0,2.0,816.0,494.0,1.0,5,777.0,664.0,,,,,7,748.0,496.0,8,696.0,604.0,0
26,7.0,00:12:40,22781.0,14,12,B,3,過度切球,,,1.0,5.0,777.0,664.0,2.0,2,782.0,535.0,掛網,對手掛網,A,,8,681.0,662.0,8,693.0,477.0,0
27,1.0,00:12:55,23236.0,15,12,A,1,發長球,,,2.0,,,,1.0,3,787.0,696.0,,,,,8,604.0,460.0,8,708.0,636.0,0
27,2.0,00:12:57,23299.0,15,12,B,2,切球,,,1.0,3.0,787.0,696.0,2.0,5,492.0,484.0,,,,,3,765.0,700.0,8,621.0,456.0,0
27,3.0,00:12:58,23326.0,15,12,A,2,放小球,,,2.0,5.0,492.0,484.0,2.0,2,424.0,561.0,,,,,8,523.0,470.0,8,628.0,628.0,0
27,4.0,00:12:59,23356.0,15,12,B,2,挑球,,1.0,2.0,2.0,424.0,561.0,1.0,3,523.0,427.0,,,,,2,460.0,568.0,8,583.0,477.0,0
27,5.0,00:13:00,23394.0,15,12,A,2,長球,,,1.0,3.0,523.0,427.0,1.0,9,744.0,693.0,,,,,8,597.0,439.0,8,552.0,597.0,0
27,6.0,00:13:01,23430.0,15,12,B,2,殺球,,,1.0,9.0,744.0,693.0,2.0,8,532.0,453.0,,,,,8,657.0,660.0,8,614.0,439.0,0
27,7.0,00:13:02,23449.0,15,12,A,2,擋小球,,,2.0,8.0,532.0,453.0,2.0,2,396.0,564.0,,,,,8,600.0,470.0,9,741.0,700.0,0
27,8.0,00:13:03,23485.0,15,12,B,2,放小球,,1.0,2.0,2.0,396.0,564.0,2.0,1,429.0,499.0,,,,,6,432.0,592.0,8,583.0,468.0,0
27,9.0,00:13:04,23514.0,15,12,A,2,挑球,,,2.0,1.0,429.0,499.0,1.0,4,364.0,691.0,,,,,1,468.0,504.0,7,511.0,580.0,0
27,10.0,00:13:06,23562.0,15,12,B,2,殺球,1.0,,1.0,4.0,364.0,691.0,2.0,5,458.0,456.0,,,,,6,417.0,679.0,8,576.0,453.0,0
27,11.0,00:13:06,23585.0,15,12,A,2,防守回挑,,,2.0,5.0,458.0,456.0,1.0,5,808.0,672.0,,,,,8,525.0,456.0,8,482.0,657.0,0
27,12.0,00:13:08,23623.0,15,12,B,2,過度切球,,,1.0,5.0,808.0,672.0,2.0,2,770.0,506.0,,,,,8,720.0,672.0,8,657.0,468.0,0
27,13.0,00:13:08,23646.0,15,12,A,2,放小球,,1.0,2.0,2.0,770.0,506.0,2.0,1,799.0,542.0,,,,,8,760.0,489.0,8,669.0,626.0,0
27,14.0,00:13:09,23675.0,15,12,B,2,挑球,,,2.0,1.0,799.0,542.0,1.0,9,552.0,429.0,,,,,7,758.0,561.0,7,715.0,496.0,0
27,15.0,00:13:12,23741.0,15,12,A,2,殺球,,,1.0,9.0,552.0,429.0,2.0,8,691.0,621.0,,,,,9,561.0,429.0,8,640.0,628.0,0
27,16.0,00:13:12,23754.0,15,12,B,2,擋小球,,,2.0,8.0,691.0,621.0,2.0,8,712.0,487.0,,,,,8,626.0,628.0,8,554.0,453.0,0
27,17.0,00:13:13,23784.0,15,12,A,2,挑球,,1.0,2.0,8.0,712.0,487.0,1.0,4,362.0,684.0,,,,,7,681.0,494.0,8,621.0,600.0,0
27,18.0,00:13:14,23820.0,15,12,B,2,長球,,1.0,1.0,4.0,362.0,684.0,1.0,9,616.0,429.0,,,,,4,412.0,696.0,8,614.0,465.0,0
27,19.0,00:13:16,23866.0,15,12,A,2,殺球,,,1.0,9.0,616.0,429.0,2.0,5,804.0,619.0,,,,,9,607.0,424.0,8,621.0,619.0,0
27,20.0,00:13:16,23877.0,15,12,B,2,擋小球,,,2.0,5.0,804.0,619.0,2.0,6,789.0,482.0,,,,,8,664.0,636.0,9,626.0,427.0,0
27,21.0,00:13:17,23911.0,15,12,A,2,推球,,1.0,2.0,6.0,789.0,482.0,1.0,5,808.0,628.0,,,,,8,756.0,492.0,5,772.0,612.0,0
27,22.0,00:13:18,23931.0,15,12,B,2,防守回挑,,,1.0,5.0,808.0,628.0,1.0,6,768.0,439.0,,,,,8,693.0,633.0,8,732.0,484.0,0
27,23.0,00:13:19,23961.0,15,12,A,2,殺球,1.0,,1.0,6.0,768.0,439.0,2.0,5,782.0,638.0,,,,,8,741.0,446.0,8,722.0,621.0,0
27,24.0,00:13:19,23974.0,15,12,B,2,勾球,,,2.0,5.0,782.0,638.0,2.0,5,480.0,482.0,,,,,8,720.0,640.0,8,741.0,446.0,0
27,25.0,00:13:21,24008.0,15,12,A,2,挑球,,,2.0,5.0,480.0,482.0,1.0,3,772.0,693.0,,,,,8,542.0,484.0,8,578.0,614.0,0
27,26.0,00:13:22,24042.0,15,12,B,2,長球,,,1.0,3.0,772.0,693.0,1.0,3,492.0,427.0,,,,,8,688.0,684.0,8,616.0,460.0,0
27,27.0,00:13:23,24081.0,15,12,A,2,切球,,,1.0,3.0,492.0,427.0,2.0,2,410.0,559.0,,,,,3,523.0,434.0,8,609.0,624.0,0
27,28.0,00:13:24,24110.0,15,12,B,2,勾球,,1.0,2.0,2.0,410.0,559.0,2.0,7,763.0,499.0,,,,,2,439.0,590.0,8,576.0,453.0,0
27,29.0,00:13:25,24140.0,15,12,A,2,推球,,1.0,2.0,7.0,763.0,499.0,2.0,6,348.0,655.0,,,,,7,729.0,499.0,8,588.0,604.0,0
27,30.0,00:13:26,24178.0,15,12,B,2,後場抽平球,,1.0,2.0,6.0,348.0,655.0,1.0,3,523.0,432.0,,,,,6,427.0,667.0,8,616.0,463.0,0
27,31.0,00:13:28,24219.0,15,12,A,2,殺球,,,1.0,3.0,523.0,432.0,2.0,6,360.0,619.0,,,,,3,528.0,427.0,8,595.0,631.0,0
27,32.0,00:13:28,24235.0,15,12,B,3,擋小球,,1.0,2.0,6.0,360.0,619.0,2.0,15,232.0,631.0,未過網,對手未過網,A,,8,616.0,633.0,9,552.0,427.0,0
28,1.0,00:13:53,24984.0,16,12,A,1,發長球,,,2.0,,,,1.0,4,352.0,698.0,,,,,8,652.0,453.0,8,494.0,628.0,0
28,2.0,00:13:55,25046.0,16,12,B,3,殺球,1.0,,1.0,4.0,352.0,698.0,2.0,1,412.0,441.0,出界,對手出界,A,,4,360.0,693.0,8,580.0,465.0,0
29,1.0,00:14:10,25478.0,16,13,A,1,發長球,,,2.0,,,,1.0,3,820.0,693.0,,,,,8,602.0,460.0,8,705.0,636.0,0
29,2.0,00:14:12,25538.0,16,13,B,2,切球,,,1.0,3.0,820.0,693.0,2.0,1,472.0,494.0,,,,,3,794.0,691.0,8,628.0,463.0,0
29,3.0,00:14:12,25564.0,16,13,A,2,放小球,,,2.0,1.0,472.0,494.0,2.0,2,422.0,556.0,,,,,8,516.0,492.0,8,648.0,619.0,0
29,4.0,00:14:14,25595.0,16,13,B,3,挑球,,1.0,2.0,2.0,422.0,556.0,2.0,4,828.0,424.0,對手落地致勝,落地致勝,B,,2,456.0,561.0,8,576.0,489.0,0
30,1.0,00:14:41,26406.0,17,13,B,1,發短球,,1.0,2.0,,,,2.0,8,648.0,487.0,,,,,8,590.0,602.0,8,722.0,458.0,0
30,2.0,00:14:41,26426.0,17,13,A,2,推球,,1.0,2.0,8.0,648.0,487.0,1.0,5,780.0,650.0,,,,,8,650.0,475.0,8,624.0,612.0,0
30,3.0,00:14:42,26455.0,17,13,B,2,切球,,,1.0,5.0,780.0,650.0,2.0,6,825.0,487.0,,,,,8,691.0,650.0,8,624.0,468.0,0
30,4.0,00:14:43,26482.0,17,13,A,2,挑球,,1.0,2.0,6.0,825.0,487.0,1.0,6,360.0,664.0,,,,,6,787.0,477.0,8,676.0,619.0,0
30,5.0,00:14:45,26524.0,17,13,B,2,切球,,1.0,1.0,6.0,360.0,664.0,2.0,8,607.0,465.0,,,,,6,400.0,660.0,8,619.0,463.0,0
30,6.0,00:14:45,26543.0,17,13,A,2,擋小球,,,2.0,8.0,607.0,465.0,2.0,7,628.0,578.0,,,,,8,595.0,456.0,8,496.0,650.0,0
30,7.0,00:14:46,26569.0,17,13,B,2,推球,,,2.0,7.0,628.0,578.0,1.0,4,780.0,429.0,,,,,8,561.0,592.0,8,597.0,463.0,0
30,8.0,00:14:47,26608.0,17,13,A,2,過度切球,,1.0,1.0,4.0,780.0,429.0,2.0,1,792.0,576.0,,,,,9,746.0,436.0,8,667.0,609.0,0
30,9.0,00:14:48,26632.0,17,13,B,2,放小球,,,2.0,1.0,792.0,576.0,2.0,2,816.0,499.0,,,,,7,739.0,592.0,8,684.0,453.0,0
30,10.0,00:14:49,26660.0,17,13,A,2,挑球,,1.0,2.0,2.0,816.0,499.0,1.0,3,768.0,693.0,,,,,6,768.0,489.0,8,669.0,597.0,0
30,11.0,00:14:50,26692.0,17,13,B,2,切球,,,1.0,3.0,768.0,693.0,2.0,5,492.0,492.0,,,,,8,691.0,672.0,8,679.0,470.0,0
30,12.0,00:14:51,26721.0,17,13,A,2,放小球,,,2.0,5.0,492.0,492.0,2.0,2,422.0,554.0,,,,,8,532.0,484.0,8,614.0,624.0,0
30,13.0,00:14:52,26746.0,17,13,B,2,放小球,,1.0,2.0,2.0,422.0,554.0,1.0,1,420.0,506.0,,,,,2,460.0,568.0,8,535.0,492.0,0
30,14.0,00:14:52,26760.0,17,13,A,3,撲球,,,1.0,1.0,420.0,506.0,2.0,8,616.0,650.0,對手落地致勝,落地致勝,A,,7,532.0,499.0,2,460.0,561.0,0
31,1.0,00:15:08,27228.0,17,14,A,1,發長球,,,2.0,,,,1.0,4,417.0,698.0,,,,,8,652.0,453.0,8,487.0,640.0,0
31,2.0,00:15:10,27291.0,17,14,B,2,殺球,,,1.0,4.0,417.0,698.0,2.0,5,472.0,456.0,,,,,4,424.0,686.0,8,592.0,458.0,0
31,3.0,00:15:11,27307.0,17,14,A,2,勾球,,,2.0,5.0,472.0,456.0,1.0,5,820.0,636.0,,,,,8,537.0,465.0,8,487.0,679.0,0
31,4.0,00:15:12,27337.0,17,14,B,2,後場抽平球,,,1.0,5.0,820.0,636.0,1.0,6,796.0,453.0,,,,,8,756.0,655.0,8,645.0,446.0,0
31,5.0,00:15:12,27354.0,17,14,A,3,殺球,,1.0,1.0,6.0,796.0,453.0,2.0,15,300.0,640.0,出界,對手出界,B,,8,715.0,463.0,8,712.0,631.0,0
32,1.0,00:15:28,27829.0,18,14,B,1,發短球,,1.0,2.0,,,,2.0,7,518.0,499.0,,,,,8,633.0,612.0,8,556.0,460.0,0
32,2.0,00:15:29,27852.0,18,14,A,2,挑球,,,2.0,7.0,518.0,499.0,1.0,3,772.0,693.0,,,,,8,535.0,484.0,7,614.0,585.0,0
32,3.0,00:15:30,27889.0,18,14,B,2,長球,,,1.0,3.0,772.0,693.0,1.0,3,484.0,432.0,,,,,9,741.0,686.0,8,628.0,460.0,0
32,4.0,00:15:31,27928.0,18,14,A,2,殺球,,,1.0,3.0,484.0,432.0,2.0,6,357.0,602.0,,,,,9,542.0,436.0,8,597.0,633.0,0
32,5.0,00:15:32,27941.0,18,14,B,3,擋小球,,1.0,2.0,6.0,357.0,602.0,2.0,15,252.0,614.0,未過網,對手未過網,A,,8,595.0,631.0,3,492.0,436.0,0
33,1.0,00:15:49,28461.0,18,15,A,1,發長球,,,2.0,,,,1.0,9,744.0,698.0,,,,,8,602.0,460.0,8,712.0,636.0,0
33,2.0,00:15:51,28523.0,18,15,B,2,殺球,,,1.0,9.0,744.0,698.0,2.0,6,808.0,456.0,,,,,9,734.0,686.0,8,619.0,451.0,0
33,3.0,00:15:52,28538.0,18,15,A,2,擋小球,,1.0,2.0,6.0,808.0,456.0,2.0,1,794.0,554.0,,,,,8,628.0,456.0,8,732.0,660.0,0
33,4.0,00:15:53,28566.0,18,15,B,2,推球,,,2.0,1.0,794.0,554.0,1.0,4,816.0,434.0,,,,,7,732.0,583.0,8,684.0,470.0,0
33,5.0,00:15:54,28596.0,18,15,A,3,殺球,1.0,,1.0,4.0,816.0,434.0,2.0,11,892.0,662.0,出界,對手出界,B,,8,732.0,444.0,8,703.0,621.0,0
34,1.0,00:16:16,29268.0,19,15,B,1,發短球,,1.0,2.0,,,,2.0,8,674.0,489.0,,,,,8,592.0,602.0,8,715.0,458.0,0
34,2.0,00:16:17,29291.0,19,15,A,2,挑球,,1.0,2.0,8.0,674.0,489.0,1.0,6,408.0,676.0,,,,,8,643.0,484.0,8,614.0,607.0,0
34,3.0,00:16:18,29326.0,19,15,B,2,殺球,1.0,,1.0,6.0,408.0,676.0,1.0,5,463.0,448.0,,,,,8,475.0,650.0,8,588.0,451.0,0
34,4.0,00:16:19,29342.0,19,15,A,2,切球,,,1.0,5.0,463.0,448.0,2.0,2,432.0,573.0,,,,,8,549.0,453.0,8,456.0,676.0,0
34,5.0,00:16:20,29371.0,19,15,B,2,挑球,,1.0,2.0,2.0,432.0,573.0,1.0,9,698.0,436.0,,,,,8,480.0,592.0,8,583.0,446.0,0
34,6.0,00:16:20,29396.0,19,15,A,2,長球,1.0,,1.0,9.0,698.0,436.0,1.0,8,429.0,679.0,,,,,8,638.0,448.0,8,604.0,624.0,0
34,7.0,00:16:22,29434.0,19,15,B,2,切球,1.0,,1.0,8.0,429.0,679.0,2.0,6,806.0,489.0,,,,,8,518.0,664.0,8,604.0,448.0,0
34,8.0,00:16:23,29462.0,19,15,A,2,放小球,,1.0,2.0,6.0,806.0,489.0,2.0,1,775.0,576.0,,,,,6,768.0,475.0,8,520.0,657.0,0
34,9.0,00:16:23,29490.0,19,15,B,2,挑球,,,2.0,1.0,775.0,576.0,1.0,9,748.0,434.0,,,,,7,729.0,571.0,8,691.0,482.0,0
34,10.0,00:16:25,29543.0,19,15,A,2,切球,1.0,,1.0,9.0,748.0,434.0,2.0,2,427.0,585.0,,,,,9,736.0,427.0,8,648.0,619.0,0
34,11.0,00:16:26,29566.0,19,15,B,2,放小球,,1.0,2.0,2.0,427.0,585.0,2.0,1,422.0,499.0,,,,,6,453.0,607.0,8,672.0,444.0,0
